STATE.x,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP,STATE.y,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
21,210399,0,1,5,46,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,21,1,1,0,1,1,1,1,227,350,13,8,2017,1,0,9,1,2,3,1,2,US-31W,NA,170,37.01063333,-86.39053333,0,8,0,0,1,1,0,1,3,1,0,1,0,0,0,9,0,14,0,36,0,0,0,1,0
21,210400,0,1,5,23,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,1,1,1,1,111,2090,13,8,2017,1,1,15,1,2,1,1,1,I-264,NA,84,38.18663333,-85.79712222,0,8,0,0,1,1,0,1,3,10,0,10,0,0,1,16,1,20,88,88,0,0,0,1,0
21,210403,0,1,5,61,2,1,0,0,760,0,2,7,3,7,9,7,4,3,1,2c,750,0,21,1,1,0,1,1,1,1,111,2090,12,8,2017,7,22,21,1,2,3,1,3,SR-1747,SR-2052,39,38.15608056,-85.65945833,0,8,0,0,3,2,0,1,2,1,0,1,0,0,22,21,22,26,22,40,0,0,0,1,0
21,210410,0,1,5,41,2,0,1,0,150,0,4,7,8,7,8,7,8,8,8,8,100,0,21,1,1,0,2,2,1,1,131,1650,21,8,2017,2,13,2,0,1,4,1,2,US-421,SYCAMORE ST,99998,37.1623,-83.37345556,0,30,0,0,3,3,0,4,1,1,0,1,0,0,13,8,13,23,13,29,0,0,0,1,0
21,210410,0,2,5,23,2,0,1,0,150,0,4,7,8,7,8,7,8,8,8,8,100,0,21,1,1,0,2,2,1,1,131,1650,21,8,2017,2,13,2,0,1,4,1,2,US-421,SYCAMORE ST,99998,37.1623,-83.37345556,0,30,0,0,3,3,0,4,1,1,0,1,0,0,13,8,13,23,13,29,0,0,0,1,0
21,210412,0,1,5,59,1,0,1,0,760,0,2,7,3,7,2,7,1,3,1,2a,750,0,21,1,1,0,1,1,2,2,111,2090,2,8,2017,4,21,52,0,2,4,1,2,US-60A,SALE AVE,15,38.19773889,-85.78283889,0,8,0,0,3,3,0,1,2,1,0,1,0,0,99,99,99,99,88,88,0,0,0,1,0
21,210415,0,1,5,28,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,21,2,2,0,1,1,2,2,203,0,14,8,2017,2,4,24,1,1,1,1,1,I-75,NA,698,37.48778889,-84.33043056,0,8,0,0,1,1,0,1,2,10,0,10,0,0,4,19,4,31,7,32,0,0,0,1,0
21,210421,0,1,5,38,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,1,1,71,2670,24,8,2017,5,21,47,1,1,3,1,2,US-23,NA,54,37.57829167,-82.66085833,0,8,0,0,1,1,0,1,2,1,0,1,0,0,22,51,23,6,88,88,0,0,0,1,0
21,210439,0,1,5,57,1,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0,21,1,1,0,1,1,1,1,67,1980,29,8,2017,3,2,26,0,2,7,4,6,OLD GEORGETOWN ST,NA,28,38.05661111,-84.50218333,0,8,0,0,1,1,0,4,3,1,0,1,0,0,2,27,2,48,3,8,20,0,0,1,0
21,210452,0,1,5,27,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,2,2,1,1,195,2620,26,8,2017,7,20,49,0,1,5,1,3,SR-194,NA,593,37.55389444,-82.155325,0,8,0,0,1,1,0,1,2,1,0,1,0,0,20,59,21,5,22,13,0,0,0,1,0
21,210452,0,2,5,7,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,2,2,1,1,195,2620,26,8,2017,7,20,49,0,1,5,1,3,SR-194,NA,593,37.55389444,-82.155325,0,8,0,0,1,1,0,1,2,1,0,1,0,0,20,59,21,5,22,13,0,0,0,1,0
21,210465,0,1,5,44,1,1,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0,21,1,1,0,1,1,1,1,67,1980,11,9,2017,2,9,11,1,2,3,1,3,SR-4,NA,124,38.04686389,-84.45390278,0,8,0,0,1,1,0,1,1,10,0,10,0,0,9,12,9,26,9,41,0,0,0,1,0
21,210467,0,1,5,36,1,1,0,0,760,0,2,7,3,7,9,7,2,3,9,99,750,0,21,1,1,0,1,1,1,1,15,3309,8,9,2017,6,22,13,0,2,4,1,2,US-42,OLD UNION RD,113,38.96351944,-84.67932222,0,8,0,0,3,3,0,1,2,1,0,1,0,0,22,15,22,18,22,43,0,0,0,1,0
21,210473,0,1,8,64,1,0,0,0,760,0,1,7,1,7,9,7,4,3,9,99,750,0,21,1,1,0,1,1,1,1,239,3360,15,9,2017,6,20,46,1,2,3,1,2,US-60,MARKET PL,95,38.05063611,-84.71178611,0,15,0,0,2,2,0,1,2,1,0,1,0,0,20,47,20,54,88,88,0,0,0,1,0
21,210491,0,1,5,47,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0,21,1,1,0,1,1,1,1,111,2090,21,9,2017,5,15,28,1,2,3,1,3,SR-1865,NA,47,38.17628611,-85.782725,0,8,0,0,1,1,0,1,1,1,0,1,0,0,15,28,15,33,16,1,0,0,0,1,0
21,210493,0,1,5,38,1,0,0,0,311,0,3,7,3,7,8,7,8,8,8,8,310,0,21,2,2,0,1,1,2,2,3,2910,26,9,2017,3,7,41,0,2,7,4,6,E LOCUST ST,NA,2,36.75106389,-86.18718056,0,8,0,0,1,1,0,1,1,1,0,1,0,0,7,34,7,35,7,49,0,0,0,1,0
21,210505,0,1,5,37,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,1,1,111,3010,23,9,2017,7,4,28,1,2,3,1,2,US-31W,NA,165,38.20795833,-85.79864444,0,8,0,0,1,1,0,1,3,1,0,1,0,0,4,29,4,35,88,88,0,0,0,1,0
21,210521,0,1,5,40,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,1,1,1,1,151,0,2,10,2017,2,18,40,0,2,4,1,2,US-25,NA,117,37.68380833,-84.25984722,0,8,0,0,1,1,0,1,1,1,0,1,0,0,18,41,18,47,88,88,0,0,0,1,0
21,210522,0,1,5,48,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,4,4,209,0,2,10,2017,2,23,43,1,1,3,1,2,US-25,NA,10,38.16989722,-84.55709722,0,8,0,0,1,1,0,1,2,1,0,1,0,0,23,44,23,48,88,88,0,0,0,1,0
21,210527,0,1,5,44,1,0,0,0,760,0,1,7,1,7,3,7,2,3,2,4a,750,0,21,1,1,0,1,1,3,3,67,1980,5,10,2017,5,21,57,1,2,3,1,2,US-60,ELKHORN RD,118,38.04139444,-84.42443333,0,8,0,0,2,2,0,1,3,1,0,1,0,0,21,59,22,6,88,88,0,0,0,1,0
21,210530,0,1,5,50,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,21,1,1,0,1,1,1,1,111,2090,6,10,2017,6,20,43,1,2,3,1,2,US-150,NA,13,38.24821944,-85.77609722,0,8,0,0,1,1,0,1,3,10,0,10,0,0,20,44,20,45,88,88,0,0,0,1,0
21,210543,0,1,5,83,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0,21,1,1,0,1,1,2,2,89,0,12,10,2017,5,4,20,1,1,3,1,2,US-23,NA,252,38.72778889,-82.93476389,0,8,0,0,1,1,0,1,2,1,0,1,0,0,4,20,4,34,4,56,0,0,0,1,0
21,210544,0,1,5,51,1,0,0,0,760,0,1,7,1,7,4,7,3,3,1,2a,750,0,21,1,1,0,1,1,2,2,71,2670,12,10,2017,5,20,7,1,1,3,1,2,US-23,ALPIKE ST,79,37.59940278,-82.68405556,0,8,0,0,2,3,0,1,2,1,0,1,0,0,20,8,20,21,88,88,0,0,0,1,0
21,210552,0,1,5,22,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0,21,1,1,0,1,1,1,1,111,3010,11,10,2017,4,5,57,1,2,3,1,2,US-31W,NA,139,38.17533056,-85.82226111,0,8,0,0,1,1,0,1,3,10,0,10,0,0,5,57,6,5,88,88,0,0,0,1,0
21,210559,0,1,5,64,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,1,1,125,0,22,10,2017,1,19,28,0,1,7,2,4,CR-LILY RD,NA,0,37.07411111,-84.08032222,0,8,0,0,1,1,0,1,2,1,0,1,0,0,19,30,19,38,20,14,0,0,0,1,0
21,210578,0,1,5,34,1,1,1,1,760,0,1,7,1,7,4,7,3,3,2,4a,750,0,21,1,1,0,1,1,1,1,111,3010,26,10,2017,5,20,4,1,2,3,1,2,US-31W,GARRS LN,151,38.18924722,-85.81008889,0,8,0,0,2,3,0,1,6,1,0,1,0,0,20,4,20,7,20,38,0,0,0,1,0
21,210584,0,1,5,66,2,1,1,1,781,0,1,7,2,7,3,7,1,1,2,11b,790,0,21,1,1,0,1,1,1,1,117,1190,31,10,2017,3,19,12,0,2,4,1,2,US-25,SR-1072,99998,39.06308889,-84.53819444,0,8,0,0,3,3,0,1,3,1,0,1,0,0,19,12,19,16,20,8,0,0,0,1,0
21,210585,0,1,5,41,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,21,1,1,0,1,1,1,1,33,2690,31,10,2017,3,21,22,0,2,7,4,6,BALDWIN AVE,NA,4,37.11095556,-87.89359167,0,8,0,0,1,1,0,1,3,1,0,1,0,0,21,23,21,28,21,42,0,0,0,1,0
21,210601,0,1,5,57,1,0,0,0,760,0,1,7,1,7,4,7,3,3,1,2a,750,0,21,1,1,0,1,1,5,5,47,2455,1,11,2017,4,22,29,1,1,3,1,2,US-41A,JW DICKSON DR,37,36.693,-87.45318333,0,8,0,0,2,3,0,1,2,10,0,10,0,0,22,7,22,20,88,88,0,0,0,1,0
21,210604,0,1,5,38,1,0,0,0,410,0,1,7,1,7,9,7,2,3,9,99,400,0,21,1,1,0,1,1,1,1,67,1980,5,11,2017,1,1,30,0,2,7,4,6,OLD TODDS RD,ASHBY GLEN PL,4,38.01087222,-84.44699444,0,8,0,0,2,3,0,1,3,98,0,98,0,0,99,99,99,99,88,88,0,0,0,1,0
21,210618,0,1,5,55,1,0,0,0,311,0,3,7,3,7,8,7,8,8,8,8,310,0,21,3,1,2,1,1,1,1,111,2090,16,11,2017,5,20,22,1,2,1,1,1,I-64,NA,117,38.23583611,-85.63645556,0,8,0,0,1,1,4,1,3,1,0,1,0,0,20,22,20,25,88,88,14,0,0,1,0
21,210633,0,1,5,32,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0,21,2,2,0,1,1,2,2,15,0,20,11,2017,2,22,7,0,2,4,1,2,US-25,NA,86,38.971725,-84.61613611,0,8,0,0,1,1,0,1,2,1,0,1,0,0,22,8,22,11,22,29,0,0,0,1,0
21,210638,0,1,5,23,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0,21,3,3,0,2,2,2,2,111,2090,29,11,2017,4,19,17,0,2,4,1,3,SR-1020,NA,43,38.136075,-85.75249444,0,12,1,0,1,1,0,1,2,1,0,1,0,0,99,99,99,99,99,99,23,0,0,1,0
21,210638,0,2,5,23,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0,21,3,3,0,2,2,2,2,111,2090,29,11,2017,4,19,17,0,2,4,1,3,SR-1020,NA,43,38.136075,-85.75249444,0,12,1,0,1,1,0,1,2,1,0,1,0,0,99,99,99,99,99,99,23,0,0,1,0
21,210647,0,1,5,78,1,1,0,0,781,0,1,7,2,7,3,7,1,1,2,11b,790,0,21,1,1,0,1,1,1,1,19,120,29,11,2017,4,17,36,0,2,4,1,2,US-23X,15TH ST,13,38.47927778,-82.64076944,0,8,0,0,3,2,0,1,3,1,0,1,0,0,17,36,17,39,18,3,0,0,0,1,0
21,210657,0,1,5,38,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,1,1,1,1,127,0,27,11,2017,2,4,48,0,1,5,1,3,SR-3,NA,80,38.04056389,-82.53937778,0,8,0,0,1,1,0,1,2,1,0,1,0,0,5,57,6,10,88,88,0,0,0,1,0
21,210668,0,1,5,17,1,1,1,0,760,0,2,7,3,7,3,7,4,3,2,4b,750,0,21,1,1,0,1,1,1,1,15,3400,15,11,2017,4,6,51,0,2,5,1,3,SR-14,SCHOOL RD,84,38.85883056,-84.617525,0,8,0,0,3,2,0,1,4,10,0,10,0,0,6,50,6,54,7,17,0,0,0,1,0
21,210672,0,1,5,73,2,0,1,0,760,0,2,7,3,7,3,7,4,3,2,4b,750,0,21,1,1,0,1,1,1,1,67,1980,1,12,2017,6,5,27,1,2,3,1,2,US-25,RICHMOND AVE,126,38.03287778,-84.48160556,0,8,0,0,3,3,0,1,2,2,0,2,0,0,5,27,5,33,88,88,0,0,0,1,0
21,210685,0,1,5,35,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,1,1,111,3010,7,12,2017,5,17,53,0,2,4,1,3,SR-2049,NA,10,38.19470278,-85.81909444,0,8,0,0,1,1,0,1,2,10,0,10,0,0,17,54,18,1,18,25,0,0,0,1,0
21,210690,0,1,5,62,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,2,2,111,2090,16,12,2017,7,21,4,1,2,3,1,2,US-150,NA,24,38.24601389,-85.75744167,0,8,0,0,1,1,0,1,2,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
21,210692,0,1,5,81,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,1,1,167,1430,18,12,2017,2,7,1,0,1,3,1,2,US-127,NA,41,37.7552,-84.84625556,0,8,0,0,1,1,0,1,4,10,0,10,0,0,7,4,7,7,88,88,0,0,0,1,0
21,210698,0,1,5,25,1,0,1,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,1,1,1,1,111,2090,23,12,2017,7,4,23,0,2,7,4,6,ST ANDREWS CHURCH RD,NA,45,38.15248611,-85.81810833,0,8,0,0,1,1,0,1,2,2,0,2,0,0,4,23,4,27,88,88,0,0,0,1,0
21,210710,0,1,5,68,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0,21,1,1,0,1,1,1,1,3,0,24,12,2017,1,3,33,0,1,4,1,2,US-31E,NA,106,36.77052222,-86.18488611,0,8,0,0,1,1,0,1,2,10,0,10,0,0,99,99,99,99,88,88,0,0,0,1,0
21,210719,0,1,5,86,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,21,1,1,0,1,1,2,2,155,0,20,12,2017,4,18,33,0,1,5,1,3,SR-426,NA,16,37.56113333,-85.32430556,0,8,0,0,1,1,0,1,2,1,0,1,0,0,18,34,18,39,19,29,0,0,0,1,0
22,220003,0,1,5,20,2,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0,22,2,1,1,1,2,1,2,17,2130,3,1,2017,3,1,47,1,2,1,1,1,I-20,NA,157,32.47666944,-93.78313889,0,14,0,0,1,1,0,2,3,1,0,1,0,0,1,46,1,51,99,99,23,0,0,1,0
22,220012,0,1,5,39,1,0,0,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0,22,1,1,0,1,1,1,1,109,365,16,1,2017,2,23,40,0,2,5,1,3,SR-56,NA,150,29.44826944,-90.59356111,0,8,0,0,1,1,0,2,2,1,0,1,0,0,0,23,0,45,88,88,18,0,0,1,1
22,220015,0,1,5,61,2,0,0,0,760,0,2,7,3,7,9,7,1,3,1,2c,750,0,22,1,1,0,1,1,1,1,33,150,18,1,2017,4,6,41,0,2,5,2,6,3800 CHOCTAW DRIVE,38TH STREET,0,30.47025278,-91.15240833,0,8,0,0,3,2,0,1,3,5,0,5,0,0,6,41,6,47,88,88,0,0,0,1,0
22,220018,0,1,5,42,2,0,0,0,760,0,2,7,3,7,9,7,3,3,9,99,750,0,22,1,1,0,2,2,3,3,51,1005,21,1,2017,7,22,40,0,2,4,1,3,SR-3017 PETERS ROAD,US-90B SERVICE ROAD,7,29.89916111,-90.07823889,0,8,0,0,3,3,0,1,3,1,0,1,0,0,22,44,22,48,23,9,0,0,0,1,0
22,220018,0,2,5,43,2,0,0,0,760,0,2,7,3,7,2,7,3,3,1,2b,750,0,22,1,1,0,2,2,3,3,51,1005,21,1,2017,7,22,40,0,2,4,1,3,SR-3017 PETERS ROAD,US-90B SERVICE ROAD,7,29.89916111,-90.07823889,0,8,0,0,3,3,0,1,3,1,0,1,0,0,22,44,22,48,23,9,0,0,0,1,0
22,220019,0,1,5,20,2,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,22,1,1,0,1,1,2,2,33,150,22,1,2017,1,3,8,1,1,1,1,1,I-10,NA,1676,30.34390556,-91.02749722,0,8,0,1,18,1,0,1,3,1,0,1,0,0,3,10,3,17,88,88,23,0,0,1,1
22,220026,0,1,5,4,2,9,9,0,741,0,1,7,9,7,2,7,3,3,2,4b,740,0,22,1,1,0,1,1,1,1,51,9898,29,1,2017,1,18,1,1,2,3,1,2,US-61,LESTER AVE,80,29.97841389,-90.2212,0,8,0,0,2,2,0,1,3,1,0,1,0,0,17,57,18,3,18,19,0,0,0,1,0
22,220028,0,1,5,53,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,5,1953,31,1,2017,3,19,47,1,2,3,1,2,US-61,NA,640,30.33284722,-90.98540833,0,8,0,0,1,1,0,1,6,1,0,1,0,0,19,57,19,58,88,88,0,0,0,1,0
22,220032,0,1,5,67,1,0,0,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0,22,1,1,0,1,1,1,1,33,150,6,1,2017,6,17,58,0,2,7,4,4,CR-SILVERLEAF AVE,NA,0,30.50514444,-91.12533889,0,8,0,0,1,1,0,1,3,2,0,2,0,0,17,58,18,11,18,43,0,0,0,1,0
22,220034,0,1,5,44,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,22,5,5,0,2,2,3,3,33,150,6,1,2017,6,3,36,1,2,1,1,1,I-110,NA,6,30.44516111,-91.17911944,0,12,6,1,18,1,0,1,3,2,0,2,0,0,3,33,3,43,4,26,19,23,0,1,1
22,220034,0,2,5,31,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,22,5,5,0,2,2,3,3,33,150,6,1,2017,6,3,36,1,2,1,1,1,I-110,NA,6,30.44516111,-91.17911944,0,12,6,1,18,1,0,1,3,2,0,2,0,0,3,33,3,43,4,26,19,23,0,1,1
22,220036,0,1,5,66,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,103,510,12,1,2017,5,20,51,1,2,3,1,2,US-190,NA,2453,30.46751944,-90.08496111,0,8,0,0,1,1,0,1,2,1,0,1,0,0,20,51,20,52,21,6,0,0,0,1,0
22,220038,0,1,5,1,2,0,0,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0,22,1,1,0,1,1,1,1,113,10,16,1,2017,2,11,41,0,2,6,4,6,E MARTIN LUTHER KING,NA,0,29.9636,-92.1254,0,8,0,0,1,1,0,1,1,1,0,1,0,0,88,88,88,88,88,88,0,0,0,1,0
22,220041,0,1,5,74,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,67,140,27,1,2017,6,11,41,0,2,3,1,2,US-165,NA,2032,32.77965,-91.89396944,0,8,0,0,1,1,0,1,1,1,0,1,0,0,11,42,11,45,12,1,0,0,0,1,0
22,220047,0,1,5,17,1,0,0,0,430,0,3,7,3,7,8,7,8,8,8,8,400,0,22,1,1,0,1,1,1,1,119,2200,20,1,2017,6,19,0,0,2,4,1,2,US-80 SOUTH MAIN STREET,NA,457,32.59650833,-93.33362778,0,8,0,0,1,1,0,1,2,1,0,1,0,0,19,5,19,9,19,19,0,0,0,1,0
22,220056,0,1,5,59,1,0,0,0,160,0,1,7,1,7,9,7,3,3,9,99,100,0,22,1,1,0,1,1,1,1,71,1690,4,2,2017,7,20,22,0,2,4,2,6,EARHART BLVD,NORTH GALVEZ STREET,0,29.95193889,-90.09088889,0,8,0,0,2,3,0,1,3,1,0,1,0,0,88,88,88,88,88,88,0,0,0,1,0
22,220058,0,1,5,45,1,0,0,0,410,0,1,7,1,7,9,7,4,3,2,4d,400,0,22,1,1,0,1,1,1,1,73,2410,5,2,2017,1,19,34,0,2,4,1,3,SR-616,NORTH 11TH STEET,59,32.52891111,-92.15251389,0,8,0,0,2,3,0,1,3,1,0,1,0,0,19,34,19,45,88,88,0,0,0,1,1
22,220087,0,1,5,16,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,22,2,2,0,5,5,2,2,79,597,24,2,2017,6,20,30,0,1,5,1,3,SR-1207,NA,31,31.36619444,-92.18818056,0,12,8,0,1,1,0,1,2,10,0,10,0,0,20,31,20,51,21,31,15,19,0,3,0
22,220087,0,2,5,14,2,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,22,2,2,0,5,5,2,2,79,597,24,2,2017,6,20,30,0,1,5,1,3,SR-1207,NA,31,31.36619444,-92.18818056,0,12,8,0,1,1,0,1,2,10,0,10,0,0,20,31,20,51,21,31,15,19,0,3,0
22,220087,0,3,5,20,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,22,2,2,0,5,5,2,2,79,597,24,2,2017,6,20,30,0,1,5,1,3,SR-1207,NA,31,31.36619444,-92.18818056,0,12,8,0,1,1,0,1,2,10,0,10,0,0,20,31,20,51,21,31,15,19,0,3,0
22,220087,0,4,5,16,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0,22,2,2,0,5,5,2,2,79,597,24,2,2017,6,20,30,0,1,5,1,3,SR-1207,NA,31,31.36619444,-92.18818056,0,12,8,0,1,1,0,1,2,10,0,10,0,0,20,31,20,51,21,31,15,19,0,3,0
22,220087,0,5,5,16,1,0,0,0,130,0,3,7,3,7,8,7,8,8,8,8,100,0,22,2,2,0,5,5,2,2,79,597,24,2,2017,6,20,30,0,1,5,1,3,SR-1207,NA,31,31.36619444,-92.18818056,0,12,8,0,1,1,0,1,2,10,0,10,0,0,20,31,20,51,21,31,15,19,0,3,0
22,220092,0,1,5,66,2,0,0,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0,22,1,1,0,1,1,1,1,79,40,20,1,2017,6,19,40,0,2,7,4,6,6TH ST,NA,0,31.29925,-92.43323056,0,8,0,0,1,1,0,1,6,10,0,10,0,0,19,39,19,49,20,13,0,0,0,1,0
22,220096,0,1,5,14,1,0,0,0,742,0,1,7,1,7,3,7,2,3,2,4a,740,0,22,1,1,0,1,1,1,1,63,570,2,3,2017,5,7,6,0,2,4,1,3,SR-1030 COCKERHAM ROAD,CLINTON DRIVE,2,30.5012,-90.9523,0,8,0,0,2,3,0,1,1,1,0,1,0,0,7,7,7,17,88,88,0,0,0,1,0
22,220098,0,1,5,53,1,0,0,0,440,0,3,7,4,7,8,7,8,8,8,8,400,0,22,1,1,0,1,1,1,1,109,0,2,3,2017,5,8,18,1,2,2,1,2,US-90 EASTBOUND,NA,2014,29.68068056,-90.80638056,0,8,0,0,1,1,0,2,1,1,0,1,0,0,8,25,8,39,9,35,0,0,0,1,0
22,220117,0,1,5,42,2,0,0,0,690,0,2,7,9,7,9,7,3,3,9,99,990,0,22,1,1,0,1,1,1,1,33,150,18,3,2017,7,4,20,1,2,3,1,2,US-61,ST GERARD AVE,784,30.4974,-91.1277,0,8,0,0,3,3,0,1,3,1,0,1,0,0,4,21,4,28,5,11,0,0,0,1,0
22,220122,0,1,5,51,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,33,150,4,3,2017,7,22,39,0,2,4,1,3,SR-946,NA,7,30.49428056,-91.08853889,0,8,0,0,1,1,0,1,2,1,0,1,0,0,22,46,22,55,88,88,0,0,0,1,0
22,220128,0,1,5,30,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,17,2130,20,3,2017,2,20,37,1,2,3,1,3,SR-1,NA,3951,32.58175278,-93.79836389,0,8,0,0,1,1,0,1,2,1,0,1,0,0,99,98,99,98,88,88,0,0,0,1,0
22,220132,0,1,5,95,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,4,4,119,1550,23,3,2017,5,20,24,0,2,4,1,3,SR-159,NA,2,32.5929,-93.291,0,8,0,0,1,1,0,1,3,1,0,1,0,0,20,27,20,33,88,88,0,0,0,1,0
22,220140,0,1,5,64,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,47,1870,27,3,2017,2,5,15,1,2,3,1,3,SR-1,NA,1363,30.27003889,-91.22176111,0,8,0,0,1,1,0,1,2,1,0,1,0,0,5,22,5,28,88,88,0,0,0,1,0
22,220143,0,1,5,33,2,0,0,0,680,0,3,7,4,7,8,7,8,8,8,8,990,0,22,1,1,0,1,1,1,1,53,1140,28,3,2017,3,6,28,0,2,5,1,3,SR-97,NA,17,30.24255,-92.63248889,0,8,0,0,1,1,0,2,2,10,0,10,0,0,88,88,88,88,88,88,0,0,0,1,0
22,220146,0,1,5,48,2,0,0,0,680,0,3,7,9,7,8,7,8,8,8,8,990,0,22,2,2,0,1,1,2,2,73,0,31,3,2017,6,3,1,0,1,7,2,4,CR-RED CUT LOOP,NA,0,32.3369,-92.1606,0,12,8,0,1,1,0,1,2,1,0,1,0,0,3,2,3,19,88,88,0,0,0,1,0
22,220156,0,1,5,14,1,1,9,0,680,0,3,7,2,7,8,7,8,8,8,8,990,0,22,1,1,0,1,1,5,5,51,1545,3,4,2017,2,18,50,0,2,7,4,4,CR-W METAIRIE AVE,NA,0,29.9872,-90.22561111,0,8,0,0,1,1,0,1,1,1,0,1,0,0,18,53,19,2,19,28,0,0,0,1,0
22,220157,0,1,5,35,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0,22,1,1,0,1,1,1,1,97,1800,4,4,2017,3,13,33,1,1,1,1,1,I-49,NA,157,30.47308056,-92.07783889,0,8,0,0,1,1,0,1,1,1,0,1,0,0,13,32,13,33,13,54,0,0,0,1,0
22,220165,0,1,5,71,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,22,1,1,0,1,1,1,1,33,150,6,4,2017,5,20,15,1,2,3,1,3,SR-61 FLORIDA BLVD,NA,4,30.45203889,-91.10403889,0,8,0,0,1,1,0,1,3,1,0,1,0,0,99,99,99,99,88,88,0,0,0,1,1
